YMCC,fuelups,kml
2009 Piaggio Fly 150,Added Jul 2009 &bull; 63 fuel-ups Property of glyng . 3.6Avg L/100km.,3.6
2009 Piaggio Fly 150,Added Aug 2009 &bull; 15 fuel-ups Property of yewboup1 . 3.8Avg L/100km.,3.8
2009 Piaggio Fly 150,Added Jun 2010 &bull; 17 fuel-ups Property of justjoe . 4.3Avg L/100km.,4.3
2009 Piaggio Fly 150,Added Jun 2009 &bull; 11 fuel-ups Property of marynz. 3.7Avg L/100km.,3.7
2009 Piaggio Fly 150,Added Jul 2009 &bull; 13 fuel-ups Property of Aussat . 3.4Avg L/100km.,3.4
2009 Piaggio Fly 150,Added Aug 2009 &bull; 10 fuel-ups Property of Deb . 3.3Avg L/100km.,3.3
2009 Piaggio Fly 150,Added May 2011 &bull; 18 fuel-ups Property of DrVan . 4.5Avg L/100km.,4.5
2009 Piaggio Fly 150,Added Aug 2009 &bull; 1 fuel-up Property of tasia . N/AAvg L/100km.,N/A
2009 Piaggio Fly 150,Added Jun 2009 Property of tommyblair22. N/AAvg L/100km.,N/A
2009 Piaggio Fly 150,Added Jun 2011 Property of jonnaro . N/AAvg L/100km.,N/A
2008 Piaggio Fly 150,Added Jul 2009 &bull; 33 fuel-ups Property of Dani . 4.5Avg L/100km.,4.5
2008 Piaggio Fly 150,Added Jul 2009 Property of chiz722 . N/AAvg L/100km.,N/A
2008 Piaggio Fly 150,Added Oct 2010 &bull; 2 fuel-ups Property of justintwilliams . 3.9Avg L/100km.,3.9
2008 Piaggio Fly 150,Added Jun 2009 Property of Crispy . N/AAvg L/100km.,N/A
2008 Piaggio Fly 150,Added Jun 2011 Property of lauraalonso . N/AAvg L/100km.,N/A
2007 Piaggio Fly 150,Added Sep 2009 &bull; 30 fuel-ups Property of jmj227 . 3.9Avg L/100km.,3.9
2007 Piaggio Fly 150,Added Oct 2009 &bull; 46 fuel-ups Property of TheSilverliner . 4.3Avg L/100km.,4.3
2006 Piaggio Fly 150,Added Jun 2009 &bull; 76 fuel-ups Property of cp6 . 4.0Avg L/100km.,4
2006 Piaggio Fly 150,Added Feb 2009 &bull; 172 fuel-ups Property of My06Fly . 4.3Avg L/100km.,4.3
2006 Piaggio Fly 150,Added Nov 2009 &bull; 1 fuel-up Property of scootzilla. N/AAvg L/100km.,N/A
2006 Piaggio Fly 150,Added Oct 2009 &bull; 10 fuel-ups Property of Leifr . 4.7Avg L/100km.,4.7
2006 Piaggio Fly 150,Added Nov 2009 &bull; 4 fuel-ups Property of Shweta. 4.6Avg L/100km.,4.6
2006 Piaggio Fly 150,Added Aug 2008 &bull; 28 fuel-ups Property of bdill3788. 4.0Avg L/100km.,4
2006 Piaggio Fly 150,Added Apr 2009 &bull; 48 fuel-ups Property of Camprn . 3.4Avg L/100km.,3.4
2006 Piaggio Fly 150,Added Jan 2013 Property of neezer . N/AAvg L/100km.,N/A
2006 Piaggio Fly 150,Added Oct 2012 Property of adri . N/AAvg L/100km.,N/A
2012 Piaggio Fly 50,Added Jan 2012 &bull; 2 fuel-ups Property of aschipper . 4.1Avg L/100km.,4.1
2011 Piaggio Fly 50,Added Nov 2011 &bull; 30 fuel-ups Property of OnTalyn . 3.2Avg L/100km.,3.2
2009 Piaggio Fly 50,Added May 2012 &bull; 11 fuel-ups Property of Paxton31 . 2.8Avg L/100km.,2.8
2009 Piaggio Fly 50,Added Sep 2009 Property of robmclaughjr. N/AAvg L/100km.,N/A
2008 Piaggio Fly 50,Added Jun 2010 &bull; 10 fuel-ups Property of dillardc81 . 2.8Avg L/100km.,2.8
2008 Piaggio Fly 50,Added Apr 2010 &bull; 11 fuel-ups Property of Fage88 . 3.0Avg L/100km.,3
2008 Piaggio Fly 50,Added May 2009 &bull; 5 fuel-ups Property of RedFlyScooter . 2.6Avg L/100km.,2.6
2007 Piaggio Fly 50,Added Feb 2009 &bull; 13 fuel-ups Property of dephyler. 2.5Avg L/100km.,2.5
2007 Piaggio GTS 250,Added Apr 2011 &bull; 15 fuel-ups Property of kstat . 3.2Avg L/100km.,3.2
2011 Piaggio gts300 super,Added Nov 2011 &bull; 19 fuel-ups Property of cringer . 3.7Avg L/100km.,3.7
2011 Piaggio gts300 super,Added Apr 2013 Property of georgie . N/AAvg L/100km.,N/A
2010 Piaggio gts300 super,Added Jan 2012 &bull; 4 fuel-ups Property of rexdecker . 4.7Avg L/100km.,4.7
2010 Piaggio Liberty 125,Added Jan 2013 &bull; 3 fuel-ups Property of Jockster . 4.0Avg L/100km.,4
1999 Piaggio Liberty 125,Added Jun 2011 &bull; 30 fuel-ups Property of Markie76 . 4.2Avg L/100km.,4.2
2008 Piaggio LT 150,Added Feb 2013 Property of cbentz83 . N/AAvg L/100km.,N/A
2003 Piaggio LT 150,Added Oct 2009 &bull; 12 fuel-ups Property of redemptionisgood . 3.3Avg L/100km.,3.3
2003 Piaggio LT 150,Added May 2009 &bull; 9 fuel-ups Property of lafrod. 5.1Avg L/100km.,5.1
2003 Piaggio LT 150,Added Apr 2009 &bull; 15 fuel-ups Property of RCooper. 3.4Avg L/100km.,3.4
2003 Piaggio LT 150,Added Aug 2008 &bull; 6 fuel-ups Property of jacobko . 4.1Avg L/100km.,4.1
2003 Piaggio LT 150,Added May 2012 &bull; 4 fuel-ups Property of qu . 4.2Avg L/100km.,4.2
2002 Piaggio LT 150,Added Jan 2013 Property of blackshark . N/AAvg L/100km.,N/A
2003 Piaggio LT 50,Added Mar 2013 &bull; 5 fuel-ups Property of sibley . 5.7Avg L/100km.,5.7
2010 Piaggio MP3 125 ie Hybrid,Added Oct 2012 &bull; 27 fuel-ups Property of polz2000 . 3.3Avg L/100km.,3.3
2010 Piaggio MP3 250,Added May 2012 &bull; 36 fuel-ups Property of rkcoker . 3.8Avg L/100km.,3.8
2010 Piaggio MP3 250,Added Apr 2011 &bull; 103 fuel-ups Property of Kilovictor . 3.8Avg L/100km.,3.8
2010 Piaggio MP3 250,Added Jun 2011 &bull; 45 fuel-ups Property of Kilovictor . 3.4Avg L/100km.,3.4
2009 Piaggio MP3 250,Added May 2012 &bull; 60 fuel-ups Property of FentonFred . 3.4Avg L/100km.,3.4
2009 Piaggio MP3 250,Added Jul 2011 &bull; 46 fuel-ups Property of klaborde . 3.5Avg L/100km.,3.5
2009 Piaggio MP3 250,Added Apr 2009 &bull; 39 fuel-ups Property of woody51 . 4.1Avg L/100km.,4.1
2009 Piaggio MP3 250,Added Mar 2010 &bull; 4 fuel-ups Property of xarrismark. 5.2Avg L/100km.,5.2
2009 Piaggio MP3 250,Added Apr 2009 &bull; 6 fuel-ups Property of melbro. 4.5Avg L/100km.,4.5
2009 Piaggio MP3 250,Added Dec 2012 Property of redross . N/AAvg L/100km.,N/A
2009 Piaggio MP3 250,Added Jan 2013 Property of dpmasterx . N/AAvg L/100km.,N/A
2009 Piaggio MP3 250,Added Oct 2009 Property of stephenacarpenter. N/AAvg L/100km.,N/A
2009 Piaggio MP3 250,Added Nov 2009 Property of wirelessdeo. N/AAvg L/100km.,N/A
2008 Piaggio MP3 250,Added Jun 2011 &bull; 9 fuel-ups Property of inzy . 4.4Avg L/100km.,4.4
2008 Piaggio MP3 250,Added Dec 2008 &bull; 96 fuel-ups Property of spartan1984 . 4.5Avg L/100km.,4.5
2008 Piaggio MP3 250,Added Apr 2009 &bull; 12 fuel-ups Property of MP3Mom. 3.5Avg L/100km.,3.5
2008 Piaggio MP3 250,Added Jun 2009 &bull; 15 fuel-ups Property of astmc . 3.7Avg L/100km.,3.7
2008 Piaggio MP3 250,Added Mar 2012 &bull; 15 fuel-ups Property of kgorczyn . 3.9Avg L/100km.,3.9
2008 Piaggio MP3 250,Added Aug 2012 &bull; 11 fuel-ups Property of irw . 3.5Avg L/100km.,3.5
2008 Piaggio MP3 250,Added Oct 2012 &bull; 10 fuel-ups Property of joef56 . 3.8Avg L/100km.,3.8
2008 Piaggio MP3 250,Added Apr 2009 &bull; 5 fuel-ups Property of Ricke. 3.9Avg L/100km.,3.9
2007 Piaggio MP3 250,Added Mar 2013 &bull; 3 fuel-ups Property of MiloPi . 3.9Avg L/100km.,3.9
2007 Piaggio MP3 250,Added Sep 2010 &bull; 64 fuel-ups Property of jfox . 3.8Avg L/100km.,3.8
2007 Piaggio MP3 250,Added Dec 2009 &bull; 90 fuel-ups Property of reticulum . 3.8Avg L/100km.,3.8
2007 Piaggio MP3 250,Added Feb 2009 &bull; 24 fuel-ups Property of willmw . 4.1Avg L/100km.,4.1
2007 Piaggio MP3 250,Added Mar 2012 &bull; 21 fuel-ups Property of FJCruiser . 3.9Avg L/100km.,3.9
2007 Piaggio MP3 250,Added Aug 2011 &bull; 7 fuel-ups Property of mappinman . 3.9Avg L/100km.,3.9
2007 Piaggio MP3 250,Added Oct 2011 &bull; 12 fuel-ups Property of armyhorn8 . 4.2Avg L/100km.,4.2
2007 Piaggio MP3 250,Added May 2012 &bull; 18 fuel-ups Property of bizibizang . 4.5Avg L/100km.,4.5
2007 Piaggio MP3 250,Added May 2009 &bull; 41 fuel-ups Property of nubby. 4.0Avg L/100km.,4
2007 Piaggio MP3 250,Added Dec 2009 &bull; 10 fuel-ups Property of rsmite . 4.5Avg L/100km.,4.5
2007 Piaggio MP3 250,Added Apr 2009 &bull; 24 fuel-ups Property of dafinn . 3.9Avg L/100km.,3.9
2007 Piaggio MP3 250,Added Dec 2008 &bull; 239 fuel-ups Property of Smrf . 5.2Avg L/100km.,5.2
2007 Piaggio MP3 250,Added Jan 2012 &bull; 4 fuel-ups Property of rodolphedj . 4.2Avg L/100km.,4.2
2007 Piaggio MP3 250,Added Sep 2011 &bull; 5 fuel-ups Property of Doki . 3.8Avg L/100km.,3.8
2007 Piaggio MP3 250,Added Feb 2009 &bull; 70 fuel-ups Property of TahoHugh . 3.7Avg L/100km.,3.7
2007 Piaggio MP3 250,Added May 2009 &bull; 18 fuel-ups Property of Maroy . 4.4Avg L/100km.,4.4
2007 Piaggio MP3 250,Added May 2010 &bull; 5 fuel-ups Property of hipkenrs . 4.5Avg L/100km.,4.5
2007 Piaggio MP3 250,Added Jan 2010 &bull; 3 fuel-ups Property of michelleh . 3.6Avg L/100km.,3.6
2007 Piaggio MP3 250,Added Jul 2009 &bull; 7 fuel-ups Property of Toronto40. 4.4Avg L/100km.,4.4
2007 Piaggio MP3 250,Added May 2009 &bull; 19 fuel-ups Property of Chichiri . 4.0Avg L/100km.,4
2007 Piaggio MP3 250,Added Oct 2009 Property of Chibbs. N/AAvg L/100km.,N/A
2007 Piaggio MP3 250,Added Mar 2009 &bull; 45 fuel-ups Property of dadsafrantic . 4.0Avg L/100km.,4
2007 Piaggio MP3 250,Added Feb 2013 &bull; 1 fuel-up Property of vlnstuff . 1.7Avg L/100km.,1.7
2007 Piaggio MP3 250,Added Apr 2009 &bull; 58 fuel-ups Property of cutlermp3 . 4.3Avg L/100km.,4.3
2007 Piaggio MP3 250,Added May 2009 &bull; 169 fuel-ups Property of Tucsonrider . 4.2Avg L/100km.,4.2
2007 Piaggio MP3 250,Added Jul 2011 &bull; 11 fuel-ups Property of takashi11 . 4.4Avg L/100km.,4.4
2007 Piaggio MP3 250,Added Jul 2011 &bull; 1 fuel-up Property of Moosemus . N/AAvg L/100km.,N/A
2007 Piaggio MP3 250,Added Jun 2011 &bull; 1 fuel-up Property of tli311 . 4.0Avg L/100km.,4
2007 Piaggio MP3 250,Added May 2011 &bull; 1 fuel-up Property of darganbright . N/AAvg L/100km.,N/A
2007 Piaggio MP3 250,Added Dec 2009 &bull; 12 fuel-ups Property of Smokeblue. 3.7Avg L/100km.,3.7
2007 Piaggio MP3 250,Added Dec 2010 &bull; 2 fuel-ups Property of ThePlaidRanger . 4.6Avg L/100km.,4.6
2007 Piaggio MP3 250,Added Sep 2010 &bull; 1 fuel-up Property of yurimcconell . N/AAvg L/100km.,N/A
2007 Piaggio MP3 250,Added Aug 2008 &bull; 34 fuel-ups Property of Jordan . 4.3Avg L/100km.,4.3
2007 Piaggio MP3 250,Added Apr 2009 &bull; 2 fuel-ups Property of bigmike69. 4.3Avg L/100km.,4.3
2007 Piaggio MP3 250,Added Apr 2009 &bull; 1 fuel-up Property of Bodacious. 3.2Avg L/100km.,3.2
2007 Piaggio MP3 250,Added Jun 2009 Property of Rub. N/AAvg L/100km.,N/A
2007 Piaggio MP3 250,Added Dec 2009 Property of drnew. N/AAvg L/100km.,N/A
2012 Piaggio MP3 300 ie Hybrid,Added Dec 2012 Property of Maybrick . N/AAvg L/100km.,N/A
2010 Piaggio MP3 300 ie Hybrid,Added Aug 2012 &bull; 15 fuel-ups Property of Dedalo . 3.2Avg L/100km.,3.2
2011 Piaggio MP3 400,Added Mar 2011 Property of polochon . N/AAvg L/100km.,N/A
2010 Piaggio MP3 400,Added Nov 2010 &bull; 21 fuel-ups Property of Adelie45 . 4.6Avg L/100km.,4.6
2010 Piaggio MP3 400,Added Feb 2011 &bull; 61 fuel-ups Property of yannmrt . 5.2Avg L/100km.,5.2
2010 Piaggio MP3 400,Added Feb 2010 &bull; 47 fuel-ups Property of popol94 . 5.3Avg L/100km.,5.3
2010 Piaggio MP3 400,Added Aug 2011 &bull; 7 fuel-ups Property of flukturr . 4.1Avg L/100km.,4.1
2010 Piaggio MP3 400,Added Feb 2012 &bull; 16 fuel-ups Property of luisbrasil . 4.9Avg L/100km.,4.9
2010 Piaggio MP3 400,Added Apr 2010 &bull; 16 fuel-ups Property of AlunMP3 . 4.8Avg L/100km.,4.8
2010 Piaggio MP3 400,Added Jan 2013 Property of nexnustar . N/AAvg L/100km.,N/A
2010 Piaggio MP3 400,Added Mar 2010 &bull; 30 fuel-ups Property of Tidus92 . 4.9Avg L/100km.,4.9
2010 Piaggio MP3 400,Added Feb 2010 &bull; 2 fuel-ups Property of atome. 3.9Avg L/100km.,3.9
2010 Piaggio MP3 400,Added Jul 2012 Property of jwhamh . N/AAvg L/100km.,N/A
2010 Piaggio MP3 400,Added Mar 2013 Property of petefooter . N/AAvg L/100km.,N/A
2009 Piaggio MP3 400,Added Nov 2011 &bull; 37 fuel-ups Property of TahoHugh . 5.1Avg L/100km.,5.1
2009 Piaggio MP3 400,Added Nov 2009 &bull; 48 fuel-ups Property of PianoManLA. 4.3Avg L/100km.,4.3
2009 Piaggio MP3 400,Added May 2012 &bull; 6 fuel-ups Property of Dangerdat . 4.8Avg L/100km.,4.8
2009 Piaggio MP3 400,Added May 2009 &bull; 12 fuel-ups Property of zrxrider . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 400,Added Jul 2009 &bull; 56 fuel-ups Property of willabbott . 4.3Avg L/100km.,4.3
2009 Piaggio MP3 400,Added May 2011 &bull; 6 fuel-ups Property of xxputtermonkeyxx. 4.9Avg L/100km.,4.9
2009 Piaggio MP3 400,Added Jun 2010 &bull; 16 fuel-ups Property of Pedro . 4.0Avg L/100km.,4
2009 Piaggio MP3 400,Added Dec 2010 &bull; 6 fuel-ups Property of GeneValjean . 5.1Avg L/100km.,5.1
2009 Piaggio MP3 400,Added Jan 2010 &bull; 46 fuel-ups Property of Kils . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 400,Added Jun 2010 &bull; 16 fuel-ups Property of piccokim . 5.5Avg L/100km.,5.5
2009 Piaggio MP3 400,Added Jan 2010 &bull; 50 fuel-ups Property of fozzouille. 4.6Avg L/100km.,4.6
2009 Piaggio MP3 400,Added Aug 2009 &bull; 15 fuel-ups Property of paulbrill . 4.4Avg L/100km.,4.4
2009 Piaggio MP3 400,Added Nov 2012 Property of pdibacco . N/AAvg L/100km.,N/A
2009 Piaggio MP3 400,Added May 2012 &bull; 9 fuel-ups Property of piaggio . 5.1Avg L/100km.,5.1
2009 Piaggio MP3 400,Added Oct 2011 &bull; 14 fuel-ups Property of djludwig . 3.8Avg L/100km.,3.8
2009 Piaggio MP3 400,Added Jun 2010 &bull; 29 fuel-ups Property of dlandrum . 4.4Avg L/100km.,4.4
2009 Piaggio MP3 400,Added Feb 2010 &bull; 10 fuel-ups Property of Tamcha . 4.0Avg L/100km.,4
2009 Piaggio MP3 400,Added Oct 2009 &bull; 4 fuel-ups Property of ndinccoach. 4.4Avg L/100km.,4.4
2009 Piaggio MP3 400,Added May 2009 &bull; 4 fuel-ups Property of darent. 3.9Avg L/100km.,3.9
2009 Piaggio MP3 400,Added Jan 2011 Property of schauterden . N/AAvg L/100km.,N/A
2009 Piaggio MP3 400,Added Jan 2013 Property of knuvita . N/AAvg L/100km.,N/A
2009 Piaggio MP3 400,Added Aug 2009 Property of Ravenrox . N/AAvg L/100km.,N/A
2009 Piaggio MP3 400,Added May 2009 Property of deltadude. N/AAvg L/100km.,N/A
2008 Piaggio MP3 400,Added Mar 2009 &bull; 280 fuel-ups Property of GlowGuy . 4.7Avg L/100km.,4.7
2008 Piaggio MP3 400,Added Aug 2011 &bull; 92 fuel-ups Property of Ponydrvr . 4.0Avg L/100km.,4
2008 Piaggio MP3 400,Added Jun 2011 &bull; 57 fuel-ups Property of gomdori . 5.1Avg L/100km.,5.1
2008 Piaggio MP3 400,Added Dec 2009 &bull; 9 fuel-ups Property of rsmite . 4.5Avg L/100km.,4.5
2008 Piaggio MP3 400,Added Aug 2009 &bull; 17 fuel-ups Property of Dee . 3.7Avg L/100km.,3.7
2008 Piaggio MP3 400,Added Jun 2009 &bull; 3 fuel-ups Property of razorback. 3.4Avg L/100km.,3.4
2008 Piaggio MP3 400,Added May 2012 &bull; 6 fuel-ups Property of ramirosilva . 4.6Avg L/100km.,4.6
2008 Piaggio MP3 400,Added Jul 2011 &bull; 2 fuel-ups Property of Moosemus . 4.3Avg L/100km.,4.3
2008 Piaggio MP3 400,Added Sep 2009 Property of vespinoy. N/AAvg L/100km.,N/A
2008 Piaggio MP3 400,Added Dec 2011 Property of jxm2119 . N/AAvg L/100km.,N/A
2007 Piaggio MP3 400,Added Jun 2009 &bull; 40 fuel-ups Property of Tubsta . 4.4Avg L/100km.,4.4
2012 Piaggio MP3 500,Added Jun 2012 &bull; 30 fuel-ups Property of Yoss . 3.8Avg L/100km.,3.8
2012 Piaggio MP3 500,Added Oct 2012 &bull; 10 fuel-ups Property of Adelie45 . 5.1Avg L/100km.,5.1
2012 Piaggio MP3 500,Added Aug 2012 &bull; 12 fuel-ups Property of medic69 . 4.0Avg L/100km.,4
2012 Piaggio MP3 500,Added Aug 2012 &bull; 1 fuel-up Property of Revox . 3.7Avg L/100km.,3.7
2012 Piaggio MP3 500,Added Jul 2012 Property of martycze . N/AAvg L/100km.,N/A
2012 Piaggio MP3 500,Added Oct 2012 Property of Adelie45 . N/AAvg L/100km.,N/A
2011 Piaggio MP3 500,Added Jul 2011 &bull; 47 fuel-ups Property of peterjhill . 5.7Avg L/100km.,5.7
2011 Piaggio MP3 500,Added Jun 2011 &bull; 6 fuel-ups Property of GMTGary . 4.1Avg L/100km.,4.1
2010 Piaggio MP3 500,Added Jun 2012 &bull; 37 fuel-ups Property of DoeBoy71 . 5.0Avg L/100km.,5
2010 Piaggio MP3 500,Added Feb 2013 &bull; 7 fuel-ups Property of Shuttersam . 4.6Avg L/100km.,4.6
2010 Piaggio MP3 500,Added Apr 2011 &bull; 22 fuel-ups Property of nolatech . 7.8Avg L/100km.,7.8
2010 Piaggio MP3 500,Added May 2011 &bull; 26 fuel-ups Property of buckeye . 4.6Avg L/100km.,4.6
2010 Piaggio MP3 500,Added Sep 2012 &bull; 7 fuel-ups Property of jwashin . 4.2Avg L/100km.,4.2
2010 Piaggio MP3 500,Added Oct 2010 &bull; 57 fuel-ups Property of Shifty54 . 4.4Avg L/100km.,4.4
2010 Piaggio MP3 500,Added Sep 2012 &bull; 4 fuel-ups Property of Scootertramp . 3.8Avg L/100km.,3.8
2009 Piaggio MP3 500,Added Feb 2012 &bull; 31 fuel-ups Property of spartan1984 . 5.0Avg L/100km.,5
2009 Piaggio MP3 500,Added Jun 2012 &bull; 35 fuel-ups Property of olestra . 5.0Avg L/100km.,5
2009 Piaggio MP3 500,Added Jun 2011 &bull; 217 fuel-ups Property of CubsKing99 . 4.4Avg L/100km.,4.4
2009 Piaggio MP3 500,Added Mar 2012 &bull; 24 fuel-ups Property of piaggio . 4.9Avg L/100km.,4.9
2009 Piaggio MP3 500,Added Apr 2012 &bull; 59 fuel-ups Property of MatteBlack . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 500,Added Jun 2009 &bull; 54 fuel-ups Property of hankhi. 4.4Avg L/100km.,4.4
2009 Piaggio MP3 500,Added Aug 2011 &bull; 66 fuel-ups Property of grekos . 5.1Avg L/100km.,5.1
2009 Piaggio MP3 500,Added May 2009 &bull; 111 fuel-ups Property of jgonta . 4.0Avg L/100km.,4
2009 Piaggio MP3 500,Added Aug 2012 &bull; 1 fuel-up Property of trirol1 . N/AAvg L/100km.,N/A
2009 Piaggio MP3 500,Added May 2011 &bull; 75 fuel-ups Property of trirol1 . 5.2Avg L/100km.,5.2
2009 Piaggio MP3 500,Added Aug 2010 &bull; 50 fuel-ups Property of LJClark . 4.1Avg L/100km.,4.1
2009 Piaggio MP3 500,Added Jan 2010 &bull; 79 fuel-ups Property of OVO . 5.3Avg L/100km.,5.3
2009 Piaggio MP3 500,Added Jan 2009 &bull; 23 fuel-ups Property of CA172. 4.4Avg L/100km.,4.4
2009 Piaggio MP3 500,Added May 2009 &bull; 40 fuel-ups Property of batman . 3.9Avg L/100km.,3.9
2009 Piaggio MP3 500,Added Apr 2009 &bull; 42 fuel-ups Property of frejkrook . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 500,Added May 2009 &bull; 21 fuel-ups Property of ichef . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 500,Added Jul 2009 &bull; 7 fuel-ups Property of ausymom. 4.4Avg L/100km.,4.4
2009 Piaggio MP3 500,Added Nov 2012 &bull; 1 fuel-up Property of britmiller45 . 4.3Avg L/100km.,4.3
2009 Piaggio MP3 500,Added May 2012 &bull; 1 fuel-up Property of siquang . N/AAvg L/100km.,N/A
2009 Piaggio MP3 500,Added Jul 2011 &bull; 4 fuel-ups Property of Moosemus . 4.3Avg L/100km.,4.3
2009 Piaggio MP3 500,Added Apr 2009 &bull; 4 fuel-ups Property of Bodacious. 6.5Avg L/100km.,6.5
2009 Piaggio MP3 500,Added Jun 2009 &bull; 4 fuel-ups Property of motosapo. 4.0Avg L/100km.,4
2009 Piaggio MP3 500,Added Apr 2011 Property of Cagedodger . N/AAvg L/100km.,N/A
2009 Piaggio MP3 500,Added Sep 2012 Property of billybobjoebacon . N/AAvg L/100km.,N/A
2009 Piaggio MP3 500,Added Jul 2009 Property of Peasap. N/AAvg L/100km.,N/A
2009 Piaggio MP3 500,Added Nov 2012 Property of iontrap . N/AAvg L/100km.,N/A
2008 Piaggio MP3 500,Added Nov 2012 &bull; 13 fuel-ups Property of BigBadger . 4.6Avg L/100km.,4.6
2008 Piaggio MP3 500,Added Aug 2012 &bull; 34 fuel-ups Property of ShanghaiDan . 5.1Avg L/100km.,5.1
2008 Piaggio MP3 500,Added May 2012 &bull; 12 fuel-ups Property of gonzob . 4.6Avg L/100km.,4.6
2008 Piaggio MP3 500,Added May 2009 &bull; 19 fuel-ups Property of skotrider. 5.2Avg L/100km.,5.2
2008 Piaggio MP3 500,Added Aug 2009 &bull; 11 fuel-ups Property of sh1bby69. 5.4Avg L/100km.,5.4
2008 Piaggio MP3 500,Added Aug 2011 Property of michelleh . N/AAvg L/100km.,N/A
2008 Piaggio MP3 500,Added Apr 2009 Property of garciaa. N/AAvg L/100km.,N/A
2008 Piaggio MP3 500,Added Apr 2009 &bull; 10 fuel-ups Property of welcha . 4.4Avg L/100km.,4.4
2008 Piaggio MP3 500,Added Apr 2009 Property of MTH . N/AAvg L/100km.,N/A
2008 Piaggio MP3 500,Added May 2009 Property of elau. N/AAvg L/100km.,N/A
2007 Piaggio MP3 500,Added Apr 2009 &bull; 9 fuel-ups Property of Helix4all. 4.3Avg L/100km.,4.3
2010 Piaggio MP3 500 aka Gilera Fuoco,Added Feb 2011 &bull; 3 fuel-ups Property of RawEffect . 6.1Avg L/100km.,6.1
2010 Piaggio MP3 500 aka Gilera Fuoco,Added Sep 2012 Property of knucklesound . N/AAvg L/100km.,N/A
2009 Piaggio MP3 500 aka Gilera Fuoco,Added May 2012 &bull; 23 fuel-ups Property of FunkyMonkey . 4.0Avg L/100km.,4
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Dec 2010 &bull; 60 fuel-ups Property of PianoManLA. 4.2Avg L/100km.,4.2
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Jul 2009 &bull; 23 fuel-ups Property of thechicgeek . 4.8Avg L/100km.,4.8
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Jun 2009 &bull; 43 fuel-ups Property of Shifty54 . 4.3Avg L/100km.,4.3
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Mar 2010 &bull; 2 fuel-ups Property of waternoose . 1.1Avg L/100km.,1.1
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Apr 2009 &bull; 6 fuel-ups Property of EdInBTR. 4.7Avg L/100km.,4.7
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Nov 2008 &bull; 3 fuel-ups Property of Coley. 3.5Avg L/100km.,3.5
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Jan 2009 &bull; 49 fuel-ups Property of darkavich . 4.6Avg L/100km.,4.6
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Apr 2011 &bull; 3 fuel-ups Property of Raybjur . 4.2Avg L/100km.,4.2
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Mar 2009 &bull; 23 fuel-ups Property of orangebox. 5.0Avg L/100km.,5
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Jan 2009 &bull; 15 fuel-ups Property of newgen . 4.7Avg L/100km.,4.7
2009 Piaggio MP3 500 aka Gilera Fuoco,Added Jun 2009 Property of bmet365. N/AAvg L/100km.,N/A
2008 Piaggio MP3 500 aka Gilera Fuoco,Added Jul 2011 &bull; 64 fuel-ups Property of MP3Marauder . 4.6Avg L/100km.,4.6
2008 Piaggio MP3 500 aka Gilera Fuoco,Added Jun 2009 &bull; 2 fuel-ups Property of WayneB. 4.4Avg L/100km.,4.4
2013 Piaggio MP3 500 LT Sport,Added Jan 2013 &bull; 7 fuel-ups Property of Nivend089a . 4.9Avg L/100km.,4.9
2012 Piaggio MP3 500 LT Sport,Added Nov 2012 &bull; 12 fuel-ups Property of Estaban . 5.0Avg L/100km.,5
2010 Piaggio MP3 LT 250 ie,Added Aug 2011 &bull; 42 fuel-ups Property of nneves2 . 3.9Avg L/100km.,3.9
2010 Piaggio MP3 LT 250 ie,Added Mar 2010 Property of glayj . N/AAvg L/100km.,N/A
2009 Piaggio MP3 LT 250 ie,Added Dec 2009 &bull; 58 fuel-ups Property of WalterBE . 3.5Avg L/100km.,3.5
2009 Piaggio MP3 LT 250 ie,Added Oct 2010 &bull; 13 fuel-ups Property of eraxel . 5.0Avg L/100km.,5
2008 Piaggio MP3 LT 250 ie,Added Apr 2013 &bull; 8 fuel-ups Property of Migalhas . 3.5Avg L/100km.,3.5
2011 Piaggio MP3 LT 300,Added Sep 2012 &bull; 57 fuel-ups Property of stavbasi . 4.5Avg L/100km.,4.5
2011 Piaggio MP3 LT 300,Added Jun 2011 &bull; 52 fuel-ups Property of Mendes . 4.6Avg L/100km.,4.6
2011 Piaggio MP3 LT 300,Added Jul 2012 &bull; 20 fuel-ups Property of majestus . 3.6Avg L/100km.,3.6
2011 Piaggio MP3 LT 300,Added Mar 2011 &bull; 2 fuel-ups Property of baps32 . 4.7Avg L/100km.,4.7
2011 Piaggio MP3 LT 300,Added Sep 2012 Property of johnk102 . N/AAvg L/100km.,N/A
