Year,Make,Model,fuelups,user,KML,kms,CC,Style,url
2009,Kawasaki,Vulcan 500 LTD,21,tss.,28.5,598.5,500,,
1992,Royal,Enfield Bullet,31,dvijkrish.,28.5,883.5,,,
2007,Suzuki,Burgman 400,56,bigr72,28.5,1596,400,,
2006,Suzuki,GZ125,2,Nick50,28.5,57,125,,
2002,Suzuki,GZ250,2,scrumpyv,28.5,57,250,,
2007,Suzuki,VanVan Rv125,1,r66stu,28.5,28.5,125,,
2008,SYM,Citycom 300i,113,Kiwiscoot,28.5,3220.5,300,,
2011,Vespa,300 Super Sport,25,rhett121,28.5,712.5,300,,http://www.fuelly.com/driver/rhett121/300 Super Sport
2008,Vespa,GTS 250 ie,17,75mgmidget,28.5,484.5,250,,
2007,Vespa,GTS 250 ie,5,sportsdoc,28.5,142.5,250,,
2012,Vespa,GTS 300 Super,8,Denis99,28.5,228,300,,
2010,Vespa,GTS 300 Super,16,SuperG,28.5,456,300,,
2010,Vespa,LX 150,17,killdevil,28.5,484.5,150,,
2006,Vespa,LX 150,50,timkru,28.5,1425,150,,
2012,Yamaha,fz16,5,Karting77,28.5,142.5,153,,
1996,Yamaha,RXZ135,7,awaken39,28.5,199.5,135,,
2002,Yamaha,SR 125,6,RetroWill,28.5,171,125,,
2005,Yamaha,Vino 125cc,9,davabran,28.5,256.5,,,
2008,Yamaha,WR250R,11,freetors,28.5,313.5,250,,
2009,Yamaha,XT125R,17,RussXT,28.5,484.5,125,,
2010,Yamaha,YBR 125,2,Morbius,28.5,57,125,,
2008,Yamaha,Zuma 125,6,pjwong83,28.5,171,125,,
2008,Aprilia,Scarabeo 200,1,brytrkr1,28.4,28.4,200,,
2008,Aprilia,Scarabeo 250ie,18,cdhcmck,28.4,511.2,250,,
2012,Honda,CBR250R,14,mriegger,28.4,397.6,250,,
2012,Honda,CBR250R,14,Tukko,28.4,397.6,250,,
2011,Honda,CBR250R,11,markchoi,28.4,312.4,250,,
2011,Honda,CBR250R,9,Zawada,28.4,255.6,250,,
2012,Honda,NC700X,7,coutinho,28.4,198.8,700,,
2012,Honda,NC700X,15,cmbandeira,28.4,426,700,,
2012,Honda,NC700X,5,jeidet,28.4,142,700,,
1996,Honda,NTV 650,3,ssray,28.4,85.2,650,,
1996,Honda,Rebel 250,26,Sagittaria,28.4,738.4,250,,
2005,Honda,Rebel 250 &bull; Gas,19,redpyro.,28.4,539.6,250,,
2008,Jonway,Gomoto 200cc,9,Weballround,28.4,255.6,200,,
2011,Keeway,RKS,2,javiprix,28.4,56.8,,,
2012,Kymco,Like200i,23,Holmes,28.4,653.2,200,,
2001,Linhai,Powermax 260,15,jimgpayne,28.4,426,260,,
2008,Piaggio,MP3 250,11,irw,28.4,312.4,250,,
2009,Piaggio,MP3 LT 250 ie,58,WalterBE,28.4,1647.2,250,,
2010,Piaggio,MP3 LT 400,1,jackyr,28.4,28.4,400,,
2010,Royal,Enfield Classic 500,4,malishashikiran,28.4,113.6,500,,
2008,Shenke,MP-150,6,wjk67,28.4,170.4,150,,
2007,Suzuki,DR200SE,1,Rando916,28.4,28.4,200,,
1981,Suzuki,GS 250-T,6,esperantisto,28.4,170.4,250,,
2012,SYM,HD 200,17,igz,28.4,482.8,200,,
2004,Vespa,GT200,2,GlennP,28.4,56.8,200,,
2007,Vespa,GTS 250,4,Huds,28.4,113.6,250,,
2009,Vespa,GTS 300 Super,48,WhiteSquall,28.4,1363.2,300,,
2008,Vespa,GTV 250ie,8,boxerfan,28.4,227.2,250,,
2012,Big,Boy Revival 150 E5,6,SirHackelot,28.3,169.8,150,,
2009,Daelim,S1 125,27,nsalgado,28.3,764.1,125,,
2011,Daelim,S2 125Fi,2,NelsonBruno,28.3,56.6,125,,
2009,Genuine,Stella,26,JBenjimin,28.3,735.8,,,
2005,Genuine,Stella,8,mcherndon68,28.3,226.4,,,
1997,Gilera,Runner SP50,12,Blueyes,28.3,339.6,,,
2012,Honda,CBR250R,1,DD250r,28.3,28.3,250,,
2011,Honda,CBR250R,37,Metalstorm,28.3,1047.1,250,,
2005,Honda,Helix,38,NJCharlie,28.3,1075.4,,,
2012,Honda,NC700X,12,HeavyH,28.3,339.6,700,,
2008,Honda,Rebel 250,1,shikhanshu,28.3,28.3,250,,
2007,Honda,Silver Wing,5,soundchaser,28.3,141.5,,,
2011,Honda,XRE-300,44,diegonunes,28.3,1245.2,300,,
2012,Hyosung,GT250 naked,8,zbranco,28.3,226.4,250,,
2010,Kawasaki,TR250,99,awajikiwi,28.3,2801.7,250,,
2011,Kymco,downtown 300i,9,Ckline3783,28.3,254.7,300,,
2009,Kymco,Grand Vista,54,AVGuy,28.3,1528.2,,,
2012,Kymco,Super 8 50cc,14,jamesdscott44,28.3,396.2,50,,
2012,Motorvation,mf50qt-10,3,boonietonton,28.3,84.9,50,,
2013,Piaggio,BV 350,1,djt,28.3,28.3,350,,
2009,Piaggio,MP3 250,46,klaborde,28.3,1301.8,250,,
2004,Suzuki,Burgman 400,14,scootndrive,28.3,396.2,400,,
1993,Suzuki,GN250,22,SergioSousa.,28.3,622.6,250,,
2002,Suzuki,GZ250,11,AmmerOfThor,28.3,311.3,250,,
2009,SYM,Citycom 300i,4,brytrkr1,28.3,113.2,300,,
2009,SYM,GTS EVO 125i,1,santixolas,28.3,28.3,125,,
2005,Vespa,GT200,33,wleuthold,28.3,933.9,200,,
2008,Vespa,GTS 250,1,moshark,28.3,28.3,250,,
2007,Vespa,GTS 250 ie,8,sitproperly108,28.3,226.4,250,,
2010,Vespa,GTS 300 Super,29,Jimwest,28.3,820.7,300,,
2008,Vespa,GTS 300 Super,86,engelsen,28.3,2433.8,300,,
2012,Vespa,PX150,7,sturat,28.3,198.1,150,,
1998,Yamaha,SSTwo,27,faizniaga,28.3,764.1,,,
1983,Yamaha,XS400,6,andysouza3235,28.3,169.8,400,,
2005,Aprilia,Mojito Custom 50cc,8,labs2,28.2,225.6,50,,
2007,BMW,F650 GS Dakar,9,posti66,28.2,253.8,650,,
2005,BMW,F650CS,30,yellowf650cs.,28.2,846,650,,
2008,Genuine,Buddy 150,50,scootnik,28.2,1410,150,,
2006,Genuine,Buddy 50,4,mgorhon.,28.2,112.8,50,,
2005,Genuine,Stella,5,okstella,28.2,141,,,
2011,Honda,Bros 200cc,20,deathschythe,28.2,564,200,,
2012,Honda,CBR250R,3,Needa916,28.2,84.6,250,,
2012,Honda,CBR250R,16,schleppel,28.2,451.2,250,,
2011,Honda,CBR250R,4,elamd,28.2,112.8,250,,
1985,Honda,elite 150,10,nerdnic,28.2,282,150,,
1989,Honda,NX250,24,Captainkingly,28.2,676.8,250,,
2011,Honda,SH 300,120,teodorch85,28.2,3384,300,,
2005,Kawasaki,Ninja 250R,19,slow250,28.2,535.8,250,,
2011,Keeway,superlight,2,Helio,28.2,56.4,,,
2007,Kymco,Agility 125,12,fugaziiv,28.2,338.4,125,,
2008,Kymco,Bet and Win 250,24,hamstrings,28.2,676.8,250,,
2007,Kymco,Easy JR 100,14,LutFi,28.2,394.8,100,,
2008,Lambretta,Uno150,10,SurFrogScoots.,28.2,282,150,,
2008,Piaggio,Zip 100,1,thomasaiwilcox.,28.2,28.2,100,,
2008,Royal,Enfield Bullet,13,PrairieHunter.,28.2,366.6,,,
2009,Suzuki,Burgman 400,2,S700KY,28.2,56.4,400,,
2009,Suzuki,GZ250,6,billyedtimmy,28.2,169.2,250,,
2011,SYM,GTS EVO 125i,5,Bailo,28.2,141,125,,
2008,SYM,HD 200,10,morriru,28.2,282,200,,
2007,Vespa,GT200,3,scootergirl,28.2,84.6,200,,
2007,Vespa,GTS 250,6,SIC,28.2,169.2,250,,
2007,Vespa,GTS 250 ie,2,BillseVespa,28.2,56.4,250,,
2009,Vespa,GTV250ie,2,redxluckyxcharms,28.2,56.4,250,,
2009,Vespa,LXV 150,3,davidcha64,28.2,84.6,150,,
1993,Vespa,PX125E,9,SergioSousa.,28.2,253.8,125,,
2010,Yamaha,Fazer 250,6,Rjr,28.2,169.2,250,,
2009,Aprilia,Scarabeo 500ie,6,ButtPlugg,28.1,168.6,500,,
2011,BMW,G650 GS,22,Astrobyker,28.1,618.2,650,,
2001,Buell,Blast,1,KStrickland,28.1,28.1,500,Street,
2009,CCM,SM125,10,adjamainstone,28.1,281,125,,
2004,Genuine,Buddy 125,12,matthewjw,28.1,337.2,125,,
2008,Genuine,Buddy 150,82,Rando.,28.1,2304.2,150,,
2012,Genuine,Buddy 50,7,lisadoublevee,28.1,196.7,50,,
2008,Genuine,Rattler 110,12,MotoSteve,28.1,337.2,110,,
2008,Genuine,Stella,6,tylerhannan,28.1,168.6,,,
2000,Gilera,Stalker 50 DD,57,peklize,28.1,1601.7,50,,
2012,Honda,CBR250R,20,cerberus435,28.1,562,250,,
2012,Honda,CBR250R,6,BCjoe,28.1,168.6,250,,
2012,Honda,CBR250R,37,slowjoe,28.1,1039.7,250,,
2012,Honda,CBR250R,8,johnnyCBR,28.1,224.8,250,,
2012,Honda,CBR250R,2,swaytan,28.1,56.2,250,,
2011,Honda,CBR250R,6,snick8467,28.1,168.6,250,,
2011,Honda,CBR250R,43,Fauxshow,28.1,1208.3,250,,
2011,Honda,CBR250R,5,kutter,28.1,140.5,250,,
2005,Honda,FES 125,3,Bug65,28.1,84.3,125,,
1987,Honda,GL1200 Aspencade,3,cisgeek,28.1,84.3,1200,,
2012,Honda,NC700X,15,LerumRider,28.1,421.5,700,,
1999,Honda,NT650 Deauville,1,EssexAndy,28.1,28.1,650,,
1983,Honda,VT500FT Ascot,6,MPGDan,28.1,168.6,500,,
2007,JCL,MP-250A-JCL,22,silver250ccbullet,28.1,618.2,250,,
2009,Kawasaki,Ninja 250R,6,TamaJosh,28.1,168.6,250,,
2008,Kymco,Agility 125,6,dan082978.,28.1,168.6,125,,http://www.fuelly.com/driver/dan082978./Agility 125
2004,Kymco,People 150,7,fmportland,28.1,196.7,150,,
2009,Kymco,Xciting 250Ri,12,682202,28.1,337.2,250,,
2007,Peugeot,Jetforce,7,ProjectAuska,28.1,196.7,,,
2007,Piaggio,BV250,13,SteveMster,28.1,365.3,250,,
2009,Piaggio,Fly 150,54,tedp,28.1,1517.4,150,,
2007,Piaggio,MP3 250,3,michelleh,28.1,84.3,250,,
2011,Suzuki,Burgman 125,14,Boris1960934,28.1,393.4,125,,
2009,SYM,Citycom 300i,20,panaja,28.1,562,300,,
2012,SYM,Joymax 300I,6,emanuelp,28.1,168.6,300,,
2002,Vespa,ET4,5,marcopolo9.,28.1,140.5,,,
2007,Vespa,GTS 250 ie,56,soniam,28.1,1573.6,250,,
2006,Vespa,GTS 250 ie,25,Ladyhawk,28.1,702.5,250,,
2010,Vespa,GTS 300 Super,13,scootiepatootie,28.1,365.3,300,,
2010,Vespa,GTS 300 Super,22,giaroolz,28.1,618.2,300,,
2007,Vespa,LX 150,44,Ksas.,28.1,1236.4,150,,
2008,Vespa,S125,8,vix84,28.1,224.8,125,,
2009,Yamaha,YBR 125,3,YbrJohnno,28.1,84.3,125,,
2000,Yamaha,YBR 125,8,Euclides,28.1,224.8,125,,
2006,Zongshen,ZS250GS,4,johngorosz,28.1,112.4,250,,
2007,Aprilia,sportcity 200,23,malliemcg,28,644,200,,
2004,BMW,F650 GS,5,ar1814,28,140,650,,
2012,Genuine,Buddy 170,3,wolfchs,28,84,170,,
2009,Genuine,Stella,43,clarkw.,28,1204,,,
2012,Honda,CBR250R,11,RichMe1ster,28,308,250,,
2012,Honda,CBR250R,14,HonestAbe,28,392,250,,
2011,Honda,CBR250R,48,Khallel,28,1344,250,,
2011,Honda,CBR250R,20,Pwcracker,28,560,250,,
2011,Honda,CBR250R,22,BN,28,616,250,,
2011,Honda,CBR250R,12,Dav,28,336,250,,
1999,Honda,Helix,4,jdgretz,28,112,,,
2012,Honda,NC700X,2,Xcellor8,28,56,700,,
2006,Honda,Shadow 750,18,capnclyde,28,504,750,,
2009,Hyosung,GT250 naked,39,commuter,28,1092,250,,
2008,Jonway,150cc,39,thelandofthedave,28,1092,150,,http://www.fuelly.com/driver/thelandofthedave/150cc
2009,Kawasaki,Ninja 250R,1,yajnaski,28,28,250,,
1997,Kawasaki,Ninja 250R,24,sprkthead2.,28,672,250,,
2012,Keeway,RKV 125,1,Brunnus,28,28,125,,
2012,Keeway,RKV 125,2,Rvieira,28,56,125,,
2009,Piaggio,BV250,181,DavidH,28,5068,250,,
2011,Royal,Enfield Bullet,12,shamelin,28,336,,,
2011,Suzuki,TU250X,4,Narwhal,28,112,250,,
2010,SYM,Citycom 300i,39,skritikos,28,1092,300,,
2009,SYM,Citycom 300i,65,kutch,28,1820,300,,
2006,Vento,Phanton,37,Ventostu,28,1036,,,
2011,Vespa,300 Super Sport,1,ruttino,28,28,300,,http://www.fuelly.com/driver/ruttino/300 Super Sport
2002,Vespa,ET4,35,Matthew915,28,980,,,
2001,Vespa,ET4,17,phuocsandiego,28,476,,,
2007,Vespa,GTS 250 ie,1,penelopepitstop,28,28,250,,
2010,Vespa,GTS 300 Super,25,cogito,28,700,300,,
2010,Vespa,GTV 250ie,72,ND2SCT,28,2016,250,,
2012,Vespa,GTV 300 ie,9,eyedktr,28,252,300,,
2011,Vespa,LX 125 ie,15,sxs,28,420,125,,
2006,Vespa,LX 150,7,sccooper.,28,196,150,,
2008,Vespa,S 150,2,meilaj,28,56,150,,
2009,Aprilia,Scarabeo 300 Special,65,pauleta,27.9,1813.5,300,,
1999,Daelim,Daystar,1,minton82,27.9,27.9,,,
2011,Genuine,Blur,55,Inspyre,27.9,1534.5,,,
2008,Genuine,Buddy 150,7,thatmorrowguy.,27.9,195.3,150,,
2012,Genuine,Buddy 170,29,CaptHarlock,27.9,809.1,170,,
2005,Genuine,Stella 2T Atomic Fireball model,13,DirtyRAT,27.9,362.7,,,
1994,Harley-Davidson,Mt500,8,harleygirl,27.9,223.2,500,,
1999,Honda,CB250,34,makman,27.9,948.6,250,,
2012,Honda,CBR250R,17,jfga,27.9,474.3,250,,
2011,Honda,CBR250R,54,chicmagnet,27.9,1506.6,250,,
2011,Honda,CBR250R,48,1seven1,27.9,1339.2,250,,
1983,Honda,CM125,19,aljada,27.9,530.1,125,,
2012,Honda,NC700D Integra,11,dropbear,27.9,306.9,700,,
2012,Honda,NC700S,9,SAMM,27.9,251.1,700,,
2012,Honda,NC700X,11,shiggsy,27.9,306.9,700,,
2012,Honda,NC700X,5,379drvr,27.9,139.5,700,,
2012,Honda,NC700XA,9,T0ny1230,27.9,251.1,700,,
1986,Honda,Rebel,3,baub,27.9,83.7,,,
2005,Honda,Ruckus,4,eblueglow,27.9,111.6,,,
2010,Honda,SH 300,6,Normsthename,27.9,167.4,300,,
2010,Kawasaki,KLX250SF,5,jjwright85,27.9,139.5,250,,
2012,Keeway,RKV 125,4,dragonshy,27.9,111.6,125,,
2011,Keeway,RKV 125,32,brejero,27.9,892.8,125,,
2008,Kymco,People 150,22,shannon14850,27.9,613.8,150,,
2009,Kymco,People S 125,16,lucassays,27.9,446.4,125,,
2007,Kymco,People S 250,4,Hucklecat,27.9,111.6,250,,
2007,Piaggio,BV250,53,KoalaNest,27.9,1478.7,250,,
2010,Rieju,RS2 Matrix,6,Mikesmotorbike,27.9,167.4,,,
2007,Suzuki,Burgman 400,2,jbgdbg,27.9,55.8,400,,
2001,Suzuki,GZ250,1,Carp,27.9,27.9,250,,
2006,Vespa,GT200,2,FuegoDiego,27.9,55.8,200,,
2010,Vespa,GTS 125,21,Wim1979,27.9,585.9,125,,
2010,Vespa,GTS 300 Super,31,alpard78,27.9,864.9,300,,
2007,Vespa,GTV 250ie,53,ghia914,27.9,1478.7,250,,
2012,Vespa,LX150 ie,5,Andruschak,27.9,139.5,150,,
1996,Yamaha,SR250,23,Bryan88,27.9,641.7,250,,
2009,Yamaha,X-City,6,FunkyCowie,27.9,167.4,,,
2010,Aprilia,Scarabeo 200,23,sezme,27.8,639.4,200,,
1998,Aprilia,SR50 Racing Replica,5,fontesrui,27.8,139,50,,
2006,BMW,F650 GS Dakar,7,wishbone,27.8,194.6,650,,
2003,BMW,F650 GS Dakar,10,vemsom.,27.8,278,650,,
2012,Daelim,VJF 250,9,ArtemisAcross,27.8,250.2,250,,
2008,Genuine,Buddy 125,2,punkkaos.,27.8,55.6,125,,
2012,Honda,CBR250R,11,Korruptor1,27.8,305.8,250,,
2011,Honda,CBR250R,81,MoldyDog,27.8,2251.8,250,,
2011,Honda,CBR250R,2,bmwbob,27.8,55.6,250,,
2011,Honda,CBR250R,2,strongmaterial,27.8,55.6,250,,
1987,Honda,Helix,35,oldscooterguy.,27.8,973,,,
2012,Honda,NC700X,42,edgey,27.8,1167.6,700,,
2012,Honda,NC700X,16,dbmitch,27.8,444.8,700,,
2012,Honda,NC700X,12,bacgrad,27.8,333.6,700,,
2012,Honda,NC700X,2,under007,27.8,55.6,700,,
2012,Honda,NC700X DCT,3,Vinalex,27.8,83.4,700,,
1990,Honda,NX250,1,ElfmanX2,27.8,27.8,250,,
2002,Honda,Reflex,5,CyWalker,27.8,139,,,
2011,Honda,SH 125,5,MADDD,27.8,139,125,,
2008,Honda,XL125V Varadero,1,DanTehMan,27.8,27.8,125,,
2009,Kymco,Grand Vista,8,spwoody,27.8,222.4,,,
2009,Kymco,Super 8 125,15,TonyM,27.8,417,125,,
2006,Lifan,250,5,mikeconnor,27.8,139,250,,http://www.fuelly.com/driver/mikeconnor/250
2010,Piaggio,Zip 100,21,ihsan79,27.8,583.8,100,,
2005,Suzuki,DR200SE,5,superhypered,27.8,139,200,,
2009,SYM,Citycom 300i,18,SYMKent,27.8,500.4,300,,
2008,SYM,HD 200,18,SubDude,27.8,500.4,200,,
2001,Vespa,ET4,3,420beans,27.8,83.4,,,
2007,Vespa,GTS 250,39,TimCC,27.8,1084.2,250,,
2008,Vespa,GTS 300 Super,6,Zoop,27.8,166.8,300,,
2012,Vespa,GTV 300 ie,17,rudyrude,27.8,472.6,300,,
2011,Vespa,GTV 300 ie,39,RangerAJ,27.8,1084.2,300,,
2007,Vespa,LX 150,39,machapelle,27.8,1084.2,150,,
2009,Vespa,LXV 150,7,DJDRedRider,27.8,194.6,150,,
1997,Yamaha,Razz,1,DaMitsuMan,27.8,27.8,,,
2007,Aprilia,Mojito 150,29,Modestboy,27.7,803.3,150,,
2012,Daelim,Roadwin 125 FI,13,joaocbjorge,27.7,360.1,125,,
2009,Genuine,Buddy 150 Blackjack,7,Berner,27.7,193.9,150,,
2009,Genuine,Buddy 150 Blackjack,18,TenshiV,27.7,498.6,150,,
2012,Genuine,Buddy 170,12,huskerram,27.7,332.4,170,,
2012,Honda,CBR250R,6,Theojpot,27.7,166.2,250,,
2012,Honda,CBR250R,32,cpdegarmo88,27.7,886.4,250,,
2012,Honda,CBR250R,41,whatthepho,27.7,1135.7,250,,
2012,Honda,CBR250R,10,wjhall,27.7,277,250,,
2011,Honda,CBR250R,9,vighnesh,27.7,249.3,250,,
2011,Honda,CBR250R,10,PsychmanSean,27.7,277,250,,
2010,Honda,CBX250 Twister,40,CobusT,27.7,1108,250,,
2006,Honda,CG 125,2,Digitalize,27.7,55.4,125,,
1998,Honda,Helix,62,DOB012,27.7,1717.4,,,
2012,Honda,NC700X DCT,2,s4t1sfy,27.7,55.4,700,,
2010,Honda,NT700V Deauville,2,jhog,27.7,55.4,700,,
2010,Honda,PCX,10,PCXTOM,27.7,277,,,
2009,Honda,Rebel 250,37,NorcalAngel,27.7,1024.9,250,,
2005,Honda,Rebel 250,7,eddieyee75,27.7,193.9,250,,
1985,Honda,Rebel 250 &bull; Gas,6,Curranb79,27.7,166.2,250,,
2009,Honda,Shadow Spirit VT750C2,8,Jacksdad,27.7,221.6,,,
2012,Hyosung,GT250R,2,khibrahi,27.7,55.4,250,,
2012,Kawasaki,Ninja 250R,5,Maxx,27.7,138.5,250,,
2009,Kawasaki,Versys,4,samurai,27.7,110.8,,,
2010,Kymco,Dink,78,mgatto,27.7,2160.6,,,
2009,Kymco,Super 8 150,32,stukovs8,27.7,886.4,150,,
2011,Lifan,Apollo,5,hembramacho,27.7,138.5,,,
2010,Piaggio,BV250,8,ddunn,27.7,221.6,250,,
2009,Piaggio,Fly 150,63,glyng,27.7,1745.1,150,,
2006,Piaggio,X9,15,agroman,27.7,415.5,,,
2008,Suzuki,Burgman 400,1,MadRec.,27.7,27.7,400,,
2009,Suzuki,GZ250,28,billyedtimmy,27.7,775.6,250,,
2011,Suzuki,TU250X,19,boogaloo28,27.7,526.3,250,,
2011,Suzuki,TU250X,14,chupa88,27.7,387.8,250,,
2009,Suzuki,TU250X,3,Zen83,27.7,83.1,250,,
2011,SYM,Citycom 300i,57,stoepsl,27.7,1578.9,300,,
2010,SYM,GTS EVO,20,delirius,27.7,554,,,
2005,Vespa,ET4,2,JPJayhawk,27.7,55.4,,,
2006,Vespa,GT200,5,fernandos1,27.7,138.5,200,,
2006,Vespa,GT200,2,kiltedtxn,27.7,55.4,200,,
2008,Vespa,GTS 250,2,Crispy,27.7,55.4,250,,
2009,Vespa,GTS 250 ie,38,ravenlore,27.7,1052.6,250,,
2007,Vespa,GTS 250 ie,61,skypilot,27.7,1689.7,250,,
2012,Vespa,GTV 300 ie,35,GTV300,27.7,969.5,300,,
2008,Vespa,LX 150,5,DianeT,27.7,138.5,150,,
2008,Vespa,LX 150,42,juniorswa,27.7,1163.4,150,,
1998,Vespa,PX200,56,c95052,27.7,1551.2,200,,
2008,Yamaha,WR250R,55,treybrad,27.7,1523.5,250,,
2009,Yamaha,Zuma 125,17,mnysavr,27.7,470.9,125,,
2011,BMS,Motorsports Palazzo 150,20,besumi,27.6,552,150,,
2003,Buell,Blast,12,JTE,27.6,331.2,500,Street,
2009,Genuine,Buddy 150,56,BioTurboNick,27.6,1545.6,150,,
2005,Honda,CBR125R,21,maddave750,27.6,579.6,125,,
2011,Honda,CBR250R,7,Hoanghai96,27.6,193.2,250,,
2011,Honda,CBR250R,10,jcbmrrs,27.6,276,250,,
2011,Honda,CBR250R,17,ADay2Long,27.6,469.2,250,,
2011,Honda,CBR250R,9,pinkmexican,27.6,248.4,250,,
2012,Honda,NC700X,13,MapperMan,27.6,358.8,700,,
2009,Honda,Rebel 250,4,jrbroom83.,27.6,110.4,250,,
2002,Honda,Reflex,58,jbdiver,27.6,1600.8,,,
2011,Honda,Ruckus,4,samiam2714,27.6,110.4,,,
2006,Honda,SH 125,14,0da0ne,27.6,386.4,125,,
2007,Kawasaki,KL250 Super Sherpa,8,angelocardoc,27.6,220.8,250,,
2001,Kawasaki,KL250 Super Sherpa,15,bjr9979,27.6,414,250,,
2008,Kawasaki,Ninja 250R,3,arc7616,27.6,82.8,250,,
2007,Kawasaki,Ninja 250R,2,schweetie3.,27.6,55.2,250,,
2009,Kymco,Movie,5,maorwebe,27.6,138,,,
2008,Kymco,People 150,16,fmportland,27.6,441.6,150,,
2010,Piaggio,Beverly Cruiser 500,28,djludwig,27.6,772.8,500,,
2007,Piaggio,X7,4,Tempest,27.6,110.4,,,
2004,Piaggio,X9,2,ady,27.6,55.2,,,
2010,Suzuki,Burgman 400,83,blackfive,27.6,2290.8,400,,
2012,SYM,GTS 300 EVO,6,Boulvai,27.6,165.6,300,,
2010,SYM,GTS EVO 125i,16,F1R3MN,27.6,441.6,125,,
2011,SYM,RV 300i,26,rickaroo3d,27.6,717.6,300,,
2008,SYM,RV250,170,Muleskinner,27.6,4692,250,,
2011,Vespa,300 Super Sport,138,ChristinaVesparina,27.6,3808.8,300,,http://www.fuelly.com/driver/ChristinaVesparina/300 Super Sport
2006,Vespa,GT200,56,samchecker.,27.6,1545.6,200,,
2008,Vespa,GTS 125,19,michaeldemeirleir,27.6,524.4,125,,
2007,Vespa,GTS 250 ie,58,xtine,27.6,1600.8,250,,
2006,Vespa,GTS 250 ie,25,mitulica,27.6,690,250,,
2012,Vespa,GTS 300 ie,3,Schnarpsel,27.6,82.8,300,,
2008,Vespa,LX 150,20,frankiec,27.6,552,150,,
2012,Vespa,LX150 ie,24,TheSpaniard,27.6,662.4,150,,
2011,Yamaha,XTZ 250 Tenere,30,Faraho,27.6,828,250,,
2008,Genuine,Buddy 150,18,mjm1374.,27.5,495,150,,
2009,Genuine,Stella,35,Lokky,27.5,962.5,,,
1996,Honda,CB250,10,Micrajohn,27.5,275,250,,
2012,Honda,CBR250R,35,andysan,27.5,962.5,250,,
2012,Honda,CBR250R,11,BenderCBR,27.5,302.5,250,,
2012,Honda,CBR250R,17,patrickogrady,27.5,467.5,250,,
2011,Honda,CBR250R,32,jubismoonjuice,27.5,880,250,,
2011,Honda,CBR250R,4,nateand,27.5,110,250,,
2011,Honda,CBR250R,22,Minidee,27.5,605,250,,
2001,Honda,CG125,2,Czwartek,27.5,55,125,,
2002,Honda,Elite 50,11,Mortiana27,27.5,302.5,50,,
2012,Honda,NC700X,12,julioams,27.5,330,700,,
2001,Honda,NES150,51,vitas,27.5,1402.5,150,,
2009,Honda,Rebel 250,34,nofear4095,27.5,935,250,,
2009,Honda,Rebel 250,5,dmfitz2,27.5,137.5,250,,
2009,Kawasaki,KLX 250,10,Nanajittung,27.5,275,250,,
2008,Kawasaki,Ninja 250R,1,rickmeseke,27.5,27.5,250,,
2012,Keeway,RKS,3,MdAsif,27.5,82.5,,,
2009,Keeway,Speed,25,daemonium,27.5,687.5,,,
1991,Kymco,Freeway 125,6,angel26,27.5,165,125,,
2011,Kymco,Like200i,60,logicflaw,27.5,1650,200,,
2009,Kymco,Super 8 150,17,chrisbs,27.5,467.5,150,,
2000,Kymco,Trend 125,38,pandupradana,27.5,1045,125,,
2012,Royal,Enfield Classic 500,24,motorat,27.5,660,500,,
2011,Suzuki,TU250X,29,onewire,27.5,797.5,250,,
2009,SYM,Citycom 300i,10,crooksie,27.5,275,300,,
2009,SYM,HD 200,22,RockBass14,27.5,605,200,,
2009,United,Motors Matrix II-170,28,runningslow.,27.5,770,,,
2006,Vespa,GT200,2,eron,27.5,55,200,,
2008,Vespa,GTS 250,27,chrisives242.,27.5,742.5,250,,
2006,Vespa,GTS 250 ie,15,rsmite,27.5,412.5,250,,
2008,Vespa,GTV250ie,4,CoastPop,27.5,110,250,,
2008,Vespa,GTV250ie,2,natebc,27.5,55,250,,
2007,Vespa,LX 150,13,FancyTravel,27.5,357.5,150,,
2009,Vespa,LXV 150,34,RLGSeattle,27.5,935,150,,
2008,Vespa,S 150,26,davidr5,27.5,715,150,,
2012,Yamaha,Mio 125 MX,10,nakurato,27.5,275,125,,
1996,Yamaha,XJ600,1,dan99gpgt,27.5,27.5,600,,
2008,Yamaha,XT250,2,halfast3,27.5,55,250,,
2005,Yamaha,Zuma,10,thenewt,27.5,275,,,
2009,Aprilia,Scarabeo 200,25,Whynot,27.4,685,200,,
2007,BMW,G650 Xmoto,7,pattyofurniture,27.4,191.8,650,,
2009,Genuine,Buddy 150 Blackjack,2,Betty150,27.4,54.8,150,,
2009,Genuine,Buddy 150 Pamplona,3,nackedei,27.4,82.2,150,,
2012,Genuine,Buddy 50,15,jbc0813,27.4,411,50,,
2007,Genuine,Rattler 110,3,dmwarren.,27.4,82.2,110,,
2009,Genuine,Stella,3,MDark,27.4,82.2,,,
1993,Honda,CB250,10,BluedogCon,27.4,274,250,,
1993,Honda,CB250,3,Hooray.,27.4,82.2,250,,
2012,Honda,CBR250R,19,rancor,27.4,520.6,250,,
2011,Honda,CBR250R,15,mrericm,27.4,411,250,,
2011,Honda,CBR250R,12,jeffreybreen,27.4,328.8,250,,
2011,Honda,CBR250R,16,pchatter,27.4,438.4,250,,
2008,Honda,CRF230L,29,TrailChaser,27.4,794.6,230,,
2011,Honda,CTX200,33,mulder,27.4,904.2,200,,
1982,Honda,MB50,21,greenbalot.,27.4,575.4,50,,
